6.035242149191268890e-01,6.011740074974877279e-01,5.992136114135987457e-01,5.967348378665838782e-01,5.949584155829538146e-01,5.925987926979902065e-01,5.908768070832796093e-01,5.885393346932707992e-01,5.868226844192301339e-01,5.844887861581629096e-01,5.827826181352081525e-01,5.804764011353779063e-01,5.788012302011930066e-01,5.765470469795094255e-01,5.749125705812823117e-01,5.727113765129920875e-01,5.711066030608901167e-01,5.689362966042079695e-01,5.673371084792122598e-01,5.651857828998407829e-01,5.635811644412912491e-01,5.616831779630814259e-01
6.041217354909437232e-01,6.017032912732372951e-01,5.996871857079234536e-01,5.971402619318163518e-01,5.953158258492142751e-01,5.928928246681255398e-01,5.911246514616054215e-01,5.887244606946083758e-01,5.869617562200705185e-01,5.845653557886411056e-01,5.828136268536477926e-01,5.804460397992496912e-01,5.787264752176636273e-01,5.764126182463006343e-01,5.747349684021325622e-01,5.724755139106965096e-01,5.708282868228227169e-01,5.686005828086030389e-01,5.669594140879858912e-01,5.647524298626307449e-01,5.631074317639448434e-01,5.611615322166443320e-01
6.047204118764702985e-01,6.022335150009646698e-01,6.001616104710465471e-01,5.975465431129487470e-01,5.956741290436308178e-01,5.931877967026304432e-01,5.913734599920020818e-01,5.889105672255148249e-01,5.871018118848968514e-01,5.846429093749347938e-01,5.828456195131559436e-01,5.804166785893143388e-01,5.786526817527178901e-01,5.762792046038953675e-01,5.745583207611228982e-01,5.722406411732267051e-01,5.705508843457035573e-01,5.682657880131256611e-01,5.665825754024809147e-01,5.643199567368649694e-01,5.626345988802696763e-01,5.606408322021564361e-01
6.053202478881467563e-01,6.027646871070748702e-01,6.006368995770229313e-01,5.979537008310968904e-01,5.960333471312542208e-01,5.934837325063220259e-01,5.916232568485536580e-01,5.890976785312960207e-01,5.872428755040072224e-01,5.847214707023226099e-01,5.828786196472840464e-01,5.803883174883225360e-01,5.785799185003821510e-01,5.761467850943263747e-01,5.743826982294890637e-01,5.720067349608779494e-01,5.702744570972219096e-01,5.679318951938502336e-01,5.662066365832171266e-01,5.638883555606208908e-01,5.621626854352529401e-01,5.601210741852702402e-01
6.059212472980519681e-01,6.032968158870755104e-01,6.011130666046203830e-01,5.983617539072177971e-01,5.963935012390295665e-01,5.937806546608357383e-01,5.918740649083746863e-01,5.892858173817069334e-01,5.873849695981201435e-01,5.848010619047541159e-01,5.829126491013343347e-01,5.803609934596176689e-01,5.785081758195141921e-01,5.760154091762224038e-01,5.742080880840081392e-01,5.717738439348719615e-01,5.699989954876792941e-01,5.675989446988057852e-01,5.658315941769652690e-01,5.634576520340305317e-01,5.616916917168465195e-01,5.596022618263729598e-01
6.065234138361318417e-01,6.038299095093924151e-01,6.015901248375370436e-01,5.987707205612790018e-01,5.967546116620688901e-01,5.940785846474767595e-01,5.921259057928421887e-01,5.894750051374262334e-01,5.875281152051227140e-01,5.848817035760912608e-01,5.829477281702046820e-01,5.803347161194897241e-01,5.784374936803927669e-01,5.758850768559272693e-01,5.740345307490708482e-01,5.715419666104842866e-01,5.697245353847261162e-01,5.672669370737011274e-01,5.654574752654109027e-01,5.630278486829408680e-01,5.612216305931435611e-01,5.590843940078057406e-01
6.071267511912409320e-01,6.043639760096058966e-01,6.020680872624873947e-01,5.991806184238365196e-01,5.971166978857396224e-01,5.943775428822017926e-01,5.923787999078997668e-01,5.896652617944663222e-01,5.876723319232244336e-01,5.849634148085190999e-01,5.829838756235677932e-01,5.803095105895051953e-01,5.783678768529402214e-01,5.757558183407006647e-01,5.738620293580740661e-01,5.713111324897842680e-01,5.694510808601871421e-01,5.669358975939848833e-01,5.650842856238006418e-01,5.625989625865396304e-01,5.607525063059478621e-01,5.585674728974113767e-01
6.077312630104898528e-01,6.048990232920793408e-01,6.025469665702268829e-01,5.995914645411711819e-01,5.974797785990065835e-01,5.946775487438906715e-01,5.926327664859389888e-01,5.898566060435962433e-01,5.878176379830850617e-01,5.850462132790350545e-01,5.830211088057221103e-01,5.802853894653132727e-01,5.782993506790768956e-01,5.756276418897162683e-01,5.736906091696378773e-01,5.710813489305570645e-01,5.691786549214870039e-01,5.666058339862691806e-01,5.647120437474113519e-01,5.621710006392289793e-01,5.602843283730167823e-01,5.580514986452225212e-01
6.083369528999142961e-01,6.054350591274130222e-01,6.030267751559151845e-01,6.000032753864349422e-01,5.978438717152669835e-01,5.949786206082263718e-01,5.928878236271374336e-01,5.900490553193186161e-01,5.879640502995063800e-01,5.851301153020098678e-01,5.830594436834065641e-01,5.802623711372494331e-01,5.782319249957247331e-01,5.755005677415402365e-01,5.735202791354656604e-01,5.708526356730502238e-01,5.689072666892884822e-01,5.662767638798497094e-01,5.643407588225571869e-01,5.617439755930219158e-01,5.598171025714283600e-01,5.575364728075390408e-01
6.089438244244258502e-01,6.059720911533490462e-01,6.035075251210730851e-01,6.004160668682588797e-01,5.982089943895385620e-01,5.952807758785900738e-01,5.931439883412663594e-01,5.902426258549577920e-01,5.881115845352107296e-01,5.852151359020848487e-01,5.830988949255860865e-01,5.802404681348154458e-01,5.781656173892820716e-01,5.753746064577074382e-01,5.733510566317185919e-01,5.706250027871210273e-01,5.686369324980488082e-01,5.659486972592723264e-01,5.639704448713015461e-01,5.613178957860311957e-01,5.593508367112469681e-01,5.570223961405808000e-01
6.095518811083673327e-01,6.065101268740240581e-01,6.039892282755119357e-01,6.008298543422371241e-01,5.985751630390686584e-01,5.955840310193223353e-01,5.934012765889790098e-01,5.904373327326352117e-01,5.882602551549979131e-01,5.853012888714189677e-01,5.831394759596910671e-01,5.802196946366449115e-01,5.781004385483892172e-01,5.752497727533644190e-01,5.731829518728832618e-01,5.703984647251139073e-01,5.683676625899336532e-01,5.656216476268897120e-01,5.636011118195711767e-01,5.608927716585601075e-01,5.588855369751987157e-01,5.565092699867321135e-01
