1.164328213862470207e+00,-5.305030853541714553e-02,7.638272727546746577e-04,1.076971659575556850e-03
1.164568675808318687e+00,-5.344314689136853147e-02,7.805873408814612002e-04,1.084197254138011268e-03
1.164810646860047205e+00,-5.383612485058197894e-02,7.974576772291352977e-04,1.091409904938875353e-03
1.165054131788753278e+00,-5.422924337505075076e-02,8.144377305466937722e-04,1.098609596690808266e-03
1.165299135324342483e+00,-5.462250342954555471e-02,8.315269579215744944e-04,1.105796315293186560e-03
1.165545662156217022e+00,-5.501590598159034062e-02,8.487248246454859313e-04,1.112970047813119367e-03
1.165793716933955837e+00,-5.540945200143809757e-02,8.660308040829567400e-04,1.120130782466810526e-03
1.166043304267979863e+00,-5.580314246204803874e-02,8.834443775422723411e-04,1.127278508601628482e-03
1.166294428730207056e+00,-5.619697833906267537e-02,9.009650341486180603e-04,1.134413216677856995e-03
1.166547094854696542e+00,-5.659096061078505713e-02,9.185922707197757830e-04,1.141534898251389540e-03
1.166801307138279231e+00,-5.698509025815667872e-02,9.363255916440410553e-04,1.148643545956631873e-03
1.167057070041181532e+00,-5.737936826473571950e-02,9.541645087600414410e-04,1.155739153489487858e-03
1.167314387987633761e+00,-5.777379561667572716e-02,9.721085412393859482e-04,1.162821715590942051e-03
1.167573265366472324e+00,-5.816837330270496764e-02,9.901572154705773343e-04,1.169891228030864316e-03
1.167833706531729021e+00,-5.856310231410566391e-02,1.008310064945783235e-03,1.176947687592286296e-03
1.168095715803212364e+00,-5.895798364469367892e-02,1.026566630149258752e-03,1.183991092055511340e-03
1.168359297467077340e+00,-5.935301829079930869e-02,1.044926458447725803e-03,1.191021440182918334e-03
1.168624455776387405e+00,-5.974820725124702081e-02,1.063389103982695372e-03,1.198038731704237358e-03
1.168891194951665380e+00,-6.014355152733735776e-02,1.081954127564510593e-03,1.205042967301686585e-03
1.169159519181438123e+00,-6.053905212282695292e-02,1.100621096568943358e-03,1.212034148595372840e-03
1.169429432622767884e+00,-6.093471004391121104e-02,1.119389584834554197e-03,1.219012278129580351e-03
1.169700939401780326e+00,-6.133052629920565657e-02,1.138259172562702815e-03,1.225977359358532137e-03
1.169974043614180115e+00,-6.172650189972883616e-02,1.157229446218668856e-03,1.232929396633136720e-03
1.170248749325759619e+00,-6.212263785888449963e-02,1.176299998434826577e-03,1.239868395187582184e-03
1.170525060572899623e+00,-6.251893519244405839e-02,1.195470427915110156e-03,1.246794361126263295e-03
1.170802981363060713e+00,-6.291539491853065380e-02,1.214740339341657815e-03,1.253707301410930675e-03
1.171082515675269331e+00,-6.331201805760244827e-02,1.234109343282371873e-03,1.260607223848075886e-03
1.171363667460594282e+00,-6.370880563243647154e-02,1.253577056100463327e-03,1.267494137076857763e-03
1.171646440642615472e+00,-6.410575866811268897e-02,1.273143099865148287e-03,1.274368050557125875e-03
1.171930839117887979e+00,-6.450287819199856942e-02,1.292807102264481589e-03,1.281228974557249711e-03
1.172216866756395692e+00,-6.490016523373348667e-02,1.312568696518592870e-03,1.288076920142669501e-03
1.172504527401999841e+00,-6.529762082521439748e-02,1.332427521295462269e-03,1.294911899164821745e-03
1.172793824872879753e+00,-6.569524600058085362e-02,1.352383220627084714e-03,1.301733924249703911e-03
1.173084762961968730e+00,-6.609304179620056896e-02,1.372435443827743629e-03,1.308543008786897111e-03
1.173377345437380814e+00,-6.649100925065543066e-02,1.392583845412992405e-03,1.315339166919365921e-03
1.173671576042832454e+00,-6.688914940472739934e-02,1.412828085020439994e-03,1.322122413532730856e-03
1.173967458498057503e+00,-6.728746330138529741e-02,1.433167827331577326e-03,1.328892764244707370e-03
1.174264996499216895e+00,-6.768595198577109784e-02,1.453602741994602932e-03,1.335650235395391405e-03
1.174564193719300542e+00,-6.808461650518682351e-02,1.474132503549260842e-03,1.342394844037322899e-03
1.174865053808524795e+00,-6.848345790908233477e-02,1.494756791351747882e-03,1.349126607926076638e-03
1.175167580394723466e+00,-6.888247724904217328e-02,1.515475289501494460e-03,1.355845545510603323e-03
1.175471777083733071e+00,-6.928167557877379368e-02,1.536287686769124972e-03,1.362551675923862060e-03
1.175777647459773201e+00,-6.968105395409468494e-02,1.557193676525167603e-03,1.369245018974077355e-03
1.176085195085819546e+00,-7.008061343292115719e-02,1.578192956670054770e-03,1.375925595135496504e-03
1.176394423503974274e+00,-7.048035507525679533e-02,1.599285229565261535e-03,1.382593425540243337e-03
1.176705336235828403e+00,-7.088027994318069069e-02,1.620470201965346080e-03,1.389248531969325406e-03
1.177017936782820628e+00,-7.128038910083667190e-02,1.641747584951128158e-03,1.395890936844459973e-03
1.177332228626591260e+00,-7.168068361442225811e-02,1.663117093863852869e-03,1.402520663220122032e-03
1.177648215229329498e+00,-7.208116455217800089e-02,1.684578448240089954e-03,1.409137734775592343e-03
