5.934960638487688511e-01,5.923642830024545836e-01,5.915066310767841395e-01,5.903738678618489777e-01,5.895316083900465909e-01,5.883896840502681469e-01,5.875498972248713869e-01,5.864115664999665078e-01,5.855794789685725421e-01,5.844523973751939439e-01,5.836302077377996111e-01,5.825154744742292445e-01,5.817017415574797790e-01,5.805970039302520425e-01,5.797869784320560660e-01,5.786873461678472275e-01,5.778814622873920115e-01,5.767826814064261898e-01,5.759803535204421898e-01,5.748869855241962590e-01,5.740903745469041475e-01,5.730134863690142799e-01,5.722286775338968345e-01,5.711816084757423972e-01,5.703996696123704302e-01,5.693762670968749440e-01
5.940809662737563945e-01,5.928935678441948909e-01,5.919943615623111111e-01,5.908073147584564921e-01,5.899249472331921096e-01,5.887289381144579226e-01,5.878495410617861072e-01,5.866577036023437053e-01,5.857866134181358708e-01,5.846068236639343496e-01,5.837462586724748714e-01,5.825795809547645865e-01,5.817279847498517675e-01,5.805704238709410436e-01,5.797257478080817261e-01,5.785732615427788827e-01,5.777298056646539282e-01,5.765823928201486703e-01,5.757398795140149517e-01,5.745998721280578536e-01,5.737635592033524246e-01,5.726400060498336719e-01,5.718178415796936198e-01,5.707243652279719859e-01,5.699067859847581907e-01,5.688374610220697791e-01
5.946669890624968202e-01,5.934237695123860679e-01,5.924829145962250410e-01,5.912415164947667501e-01,5.903190097909795098e-01,5.890688915129151937e-01,5.881498745477172774e-01,5.869045246154448447e-01,5.859944310319390448e-01,5.847619347018683245e-01,5.838629965094183083e-01,5.826443778618071168e-01,5.817549217869896205e-01,5.805472713312075372e-01,5.796623713387194510e-01,5.784610000929784057e-01,5.775797896366098305e-01,5.763807050245548513e-01,5.755032504638412094e-01,5.743103589648627105e-01,5.734402382510122020e-01,5.722651057992536039e-01,5.714091989741501010e-01,5.702670045504122376e-01,5.694152042152708093e-01,5.682995171758096209e-01
5.952541357504070874e-01,5.939548959189641097e-01,5.929723043545769290e-01,5.916764951567256015e-01,5.907138230887771790e-01,5.894095765398380538e-01,5.884509328988049015e-01,5.871520676036003916e-01,5.862029712097496237e-01,5.849177707615424993e-01,5.839804613948006429e-01,5.827099035434789576e-01,5.817825871264509230e-01,5.805224596414519933e-01,5.796025396505503080e-01,5.783479749228969125e-01,5.774304419572015012e-01,5.761808372743006945e-01,5.752651821169264545e-01,5.740239558911367501e-01,5.731152161953798618e-01,5.718930386117143660e-01,5.709997259638756040e-01,5.698115942151281699e-01,5.689238856795248989e-01,5.677628177618636585e-01
5.958424098794865564e-01,5.944869551234520655e-01,5.934625449596124813e-01,5.921122722354933421e-01,5.911094131117624606e-01,5.897510238896050971e-01,5.887527494703930220e-01,5.874003686699275084e-01,5.864122716232121890e-01,5.850743712689895348e-01,5.840986939637491382e-01,5.827762008021993845e-01,5.818110266161582445e-01,5.805004894707569418e-01,5.795407842681193911e-01,5.782374052516199292e-01,5.772812711018979748e-01,5.759814450791999052e-01,5.750291073452939994e-01,5.737367576183622919e-01,5.727927679491796598e-01,5.715200997393633520e-01,5.705924303948589627e-01,5.693559844193626374e-01,5.684340259054724287e-01,5.672269060943146979e-01
5.964318150277773123e-01,5.950199551496805350e-01,5.939536503426431358e-01,5.925488687077752337e-01,5.915058050115831190e-01,5.900932629481883129e-01,5.890553558833774295e-01,5.876494615145919642e-01,5.866223669017643916e-01,5.852317714288791661e-01,5.842177293297753371e-01,5.828433036353170005e-01,5.818402720433482056e-01,5.804775516954142622e-01,5.794823431614244402e-01,5.781258899801077211e-01,5.771339176783704117e-01,5.757825474591926618e-01,5.747933693918726439e-01,5.734511668323591937e-01,5.724699902910241889e-01,5.711490705784423305e-01,5.701849542680137439e-01,5.689019854569895562e-01,5.679446060446988742e-01,5.666921756814381483e-01
5.970223547611025472e-01,5.955539040473594170e-01,5.944456342634043544e-01,5.929863049029833189e-01,5.919030229038431123e-01,5.904363215689146793e-01,5.893587819593452126e-01,5.878993778397142433e-01,5.868332897182615415e-01,5.853900048882560991e-01,5.843376017382085896e-01,5.829112473074974377e-01,5.818703600383513530e-01,5.804569641036123606e-01,5.794224629237191282e-01,5.780169228049586438e-01,5.769861374994731396e-01,5.755851680578025764e-01,5.745583392079877116e-01,5.731661722211937038e-01,5.721485636915745188e-01,5.707782682975701682e-01,5.697789037411724600e-01,5.684483646699729498e-01,5.674563685929994161e-01,5.661583366052839184e-01
5.976140326460689378e-01,5.960888098009868852e-01,5.949385102374755707e-01,5.934246005393633006e-01,5.923010899640384075e-01,5.907802262142405336e-01,5.896630557773849812e-01,5.881501471154799709e-01,5.870450701048225417e-01,5.855491019695208132e-01,5.844583414158461832e-01,5.829800614139800663e-01,5.819013191746486013e-01,5.804359757532466801e-01,5.793654786428110715e-01,5.779072116012522464e-01,5.768405733231204424e-01,5.753877296713398870e-01,5.743246557437315936e-01,5.728818298355453642e-01,5.718279019402641161e-01,5.704085037635364674e-01,5.693734503535897717e-01,5.679958370598228168e-01,5.669688888284661887e-01,5.656255578438352805e-01
5.982068522320388437e-01,5.966246803401790144e-01,5.954322915269293359e-01,5.938637746586329369e-01,5.927000283532565250e-01,5.911250019073603923e-01,5.899682037304703197e-01,5.884017968967300005e-01,5.872577361141382291e-01,5.857090911098681296e-01,5.845799769601356388e-01,5.830497747902155803e-01,5.819331785849973793e-01,5.804169490925574770e-01,5.793076213643785222e-01,5.777998553876974031e-01,5.766945498879065823e-01,5.751921793713877795e-01,5.740911326105199164e-01,5.725988134970925181e-01,5.715078807890703327e-01,5.700396972150345576e-01,5.689688709978609760e-01,5.675441548657194080e-01,5.664823532889529112e-01,5.650937644321272213e-01
5.988008170450668244e-01,5.971615235108341802e-01,5.959269911207605297e-01,5.943038456467090169e-01,5.930998592546924408e-01,5.914706722739676570e-01,5.902742505203416590e-01,5.886543526801487625e-01,5.874713134809318449e-01,5.858699980592588785e-01,5.847025339683175060e-01,5.831204126392943721e-01,5.819659631013431866e-01,5.803979657659782410e-01,5.792522049641849469e-01,5.776921196410889081e-01,5.765507057542644809e-01,5.749965236635450339e-01,5.738593193077393684e-01,5.723160934956031953e-01,5.711891531647608211e-01,5.696715043962212732e-01,5.685653305337486918e-01,5.670932749409342000e-01,5.659967736025386387e-01,5.645629567003233040e-01
