R,LDG,LDGQ,LDP,LDPQ,WD
0.1515,1.382404E-02,5.758251E-04,5.331086E-02,1.440693E-02,6.298437E-03
0.1525,1.379662E-02,5.817330E-04,5.308907E-02,1.443896E-02,6.309191E-03
0.1535,1.376900E-02,5.876469E-04,5.286788E-02,1.447033E-02,6.319628E-03
0.1545,1.374118E-02,5.935663E-04,5.264731E-02,1.450103E-02,6.329749E-03
0.1555,1.371317E-02,5.994908E-04,5.242735E-02,1.453107E-02,6.339556E-03
0.1565,1.368495E-02,6.054201E-04,5.220800E-02,1.456045E-02,6.349051E-03
0.1575,1.365654E-02,6.113535E-04,5.198927E-02,1.458918E-02,6.358235E-03
0.1585,1.362793E-02,6.172908E-04,5.177115E-02,1.461726E-02,6.367111E-03
0.1595,1.359913E-02,6.232314E-04,5.155365E-02,1.464468E-02,6.375679E-03
0.1605,1.357014E-02,6.291750E-04,5.133676E-02,1.467146E-02,6.383942E-03
0.1615,1.354094E-02,6.351210E-04,5.112049E-02,1.469760E-02,6.391901E-03
0.1625,1.351156E-02,6.410690E-04,5.090483E-02,1.472310E-02,6.399558E-03
0.1635,1.348199E-02,6.470186E-04,5.068980E-02,1.474796E-02,6.406914E-03
0.1645,1.345222E-02,6.529694E-04,5.047538E-02,1.477219E-02,6.413972E-03
0.1655,1.342226E-02,6.589209E-04,5.026158E-02,1.479579E-02,6.420733E-03
0.1665,1.339211E-02,6.648726E-04,5.004840E-02,1.481876E-02,6.427198E-03
0.1675,1.336178E-02,6.708241E-04,4.983584E-02,1.484111E-02,6.433370E-03
0.1685,1.333125E-02,6.767751E-04,4.962391E-02,1.486284E-02,6.439250E-03
0.1695,1.330054E-02,6.827249E-04,4.941260E-02,1.488395E-02,6.444840E-03
0.1705,1.326964E-02,6.886733E-04,4.920191E-02,1.490445E-02,6.450141E-03
0.1715,1.323856E-02,6.946196E-04,4.899185E-02,1.492434E-02,6.455156E-03
0.1725,1.320729E-02,7.005636E-04,4.878241E-02,1.494362E-02,6.459886E-03
0.1735,1.317584E-02,7.065048E-04,4.857360E-02,1.496229E-02,6.464332E-03
0.1745,1.314421E-02,7.124427E-04,4.836543E-02,1.498037E-02,6.468497E-03
0.1755,1.311240E-02,7.183768E-04,4.815788E-02,1.499784E-02,6.472382E-03
0.1765,1.308040E-02,7.243068E-04,4.795096E-02,1.501473E-02,6.475989E-03
0.1775,1.304823E-02,7.302322E-04,4.774468E-02,1.503102E-02,6.479320E-03
0.1785,1.301587E-02,7.361525E-04,4.753903E-02,1.504672E-02,6.482376E-03
0.1795,1.298334E-02,7.420674E-04,4.733401E-02,1.506184E-02,6.485159E-03
0.1805,1.295063E-02,7.479763E-04,4.712964E-02,1.507638E-02,6.487671E-03
0.1815,1.291775E-02,7.538788E-04,4.692590E-02,1.509033E-02,6.489913E-03
0.1825,1.288469E-02,7.597746E-04,4.672280E-02,1.510372E-02,6.491888E-03
0.1835,1.285146E-02,7.656631E-04,4.652034E-02,1.511653E-02,6.493596E-03
0.1845,1.281806E-02,7.715439E-04,4.631853E-02,1.512877E-02,6.495041E-03
0.1855,1.278448E-02,7.774166E-04,4.611736E-02,1.514045E-02,6.496223E-03
0.1865,1.275074E-02,7.832807E-04,4.591684E-02,1.515157E-02,6.497144E-03
0.1875,1.271682E-02,7.891358E-04,4.571697E-02,1.516213E-02,6.497806E-03
0.1885,1.268274E-02,7.949815E-04,4.551774E-02,1.517213E-02,6.498211E-03
0.1895,1.264849E-02,8.008173E-04,4.531917E-02,1.518158E-02,6.498361E-03
0.1905,1.261408E-02,8.066428E-04,4.512125E-02,1.519049E-02,6.498257E-03
0.1915,1.257950E-02,8.124575E-04,4.492399E-02,1.519884E-02,6.497901E-03
0.1925,1.254476E-02,8.182611E-04,4.472739E-02,1.520666E-02,6.497294E-03
0.1935,1.250986E-02,8.240530E-04,4.453144E-02,1.521394E-02,6.496440E-03
0.1945,1.247480E-02,8.298329E-04,4.433616E-02,1.522068E-02,6.495338E-03
0.1955,1.243957E-02,8.356003E-04,4.414154E-02,1.522689E-02,6.493992E-03
0.1965,1.240419E-02,8.413548E-04,4.394758E-02,1.523257E-02,6.492403E-03
0.1975,1.236866E-02,8.470959E-04,4.375429E-02,1.523773E-02,6.490573E-03
0.1985,1.233296E-02,8.528232E-04,4.356168E-02,1.524237E-02,6.488503E-03
0.1995,1.229711E-02,8.585363E-04,4.336973E-02,1.524649E-02,6.486195E-03
0.2005,1.226111E-02,8.642348E-04,4.317846E-02,1.525009E-02,6.483652E-03
0.2015,1.222496E-02,8.699182E-04,4.298786E-02,1.525319E-02,6.480874E-03
0.2025,1.218866E-02,8.755861E-04,4.279794E-02,1.525577E-02,6.477864E-03
0.2035,1.215221E-02,8.812381E-04,4.260871E-02,1.525785E-02,6.474623E-03
0.2045,1.211561E-02,8.868737E-04,4.242015E-02,1.525943E-02,6.471154E-03
0.2055,1.207886E-02,8.924926E-04,4.223229E-02,1.526052E-02,6.467458E-03
0.2065,1.204198E-02,8.980942E-04,4.204511E-02,1.526111E-02,6.463537E-03
0.2075,1.200494E-02,9.036782E-04,4.185862E-02,1.526121E-02,6.459393E-03
0.2085,1.196777E-02,9.092442E-04,4.167282E-02,1.526082E-02,6.455027E-03
0.2095,1.193045E-02,9.147917E-04,4.148771E-02,1.525995E-02,6.450441E-03
0.2105,1.189300E-02,9.203203E-04,4.130331E-02,1.525860E-02,6.445638E-03
0.2115,1.185541E-02,9.258296E-04,4.111961E-02,1.525677E-02,6.440619E-03
0.2125,1.181768E-02,9.313192E-04,4.093660E-02,1.525447E-02,6.435386E-03
0.2135,1.177982E-02,9.367886E-04,4.075431E-02,1.525170E-02,6.429941E-03
0.2145,1.174182E-02,9.422374E-04,4.057272E-02,1.524847E-02,6.424285E-03
0.2155,1.170369E-02,9.476653E-04,4.039184E-02,1.524477E-02,6.418421E-03
0.2165,1.166544E-02,9.530719E-04,4.021168E-02,1.524062E-02,6.412350E-03
0.2175,1.162705E-02,9.584566E-04,4.003223E-02,1.523601E-02,6.406074E-03
0.2185,1.158854E-02,9.638191E-04,3.985350E-02,1.523095E-02,6.399596E-03
0.2195,1.154990E-02,9.691590E-04,3.967549E-02,1.522544E-02,6.392916E-03
0.2205,1.151114E-02,9.744759E-04,3.949821E-02,1.521949E-02,6.386037E-03
0.2215,1.147226E-02,9.797693E-04,3.932165E-02,1.521310E-02,6.378961E-03
0.2225,1.143326E-02,9.850389E-04,3.914583E-02,1.520627E-02,6.371690E-03
0.2235,1.139414E-02,9.902843E-04,3.897074E-02,1.519901E-02,6.364225E-03
0.2245,1.135490E-02,9.955050E-04,3.879638E-02,1.519132E-02,6.356569E-03
0.2255,1.131555E-02,1.000701E-03,3.862276E-02,1.518320E-02,6.348723E-03
0.2265,1.127609E-02,1.005871E-03,3.844989E-02,1.517467E-02,6.340689E-03
0.2275,1.123651E-02,1.011015E-03,3.827776E-02,1.516571E-02,6.332469E-03
